file_id,duration,n_flat_channels,alpha_peak,SNR_proxy_delta
mh_2021_0000070,1638.995,22,10.5,4.2129662753969465e-05
mh_2024_0003881,1118.995,22,9.5,6.227008372824822e-05
mh_2024_0003806,672.995,22,10.0,3.491842422971481e-05
mh_2021_0000587,1800.995,22,8.0,8.791301772050547e-05
ffh_2024_0000295,840.995,22,11.0,2.5187591004330593e-05
mh_2024_0003422,1102.995,22,10.5,5.3958951169822844e-05
mh_2024_0003468,1012.995,21,8.0,9.379709675147667e-05
ffh_2024_0000213,1459.995,22,10.0,8.415853131567607e-05
mh_2021_0000542,1562.995,22,9.5,2.1677411924234874e-05
ffh_2024_0000238,1200.995,22,8.5,0.00012752088396857369
mh_2021_0000667,1793.995,22,8.0,0.00011725425207448966
mh_2024_0003400,928.995,22,10.5,3.5255396975388326e-05
mh_2024_0004280,1073.995,22,10.0,6.130931233855103e-06
mh_2024_0004310,1022.995,22,8.0,2.973197232235492e-05
mh_2024_0003872,1199.995,20,8.0,0.00042055341415114025
ffh_2024_0000161,1566.995,22,9.5,0.00023893728156313917
mh_2024_0003482,856.995,22,8.0,8.33819125129364e-06
mh_2022_0000256,1261.995,22,10.0,2.4911209061406833e-05
mh_2024_0004390,1030.995,22,8.5,0.00013312566916575414
mh_2024_0004450,1002.995,22,10.0,9.526843998374518e-05
mh_2024_0004001,846.995,22,8.0,6.5327571268411995e-06
mh_2021_0000107,1807.995,22,9.0,7.488937646134355e-05
mh_2024_0004158,1082.995,22,9.0,0.00010325472364356285
ffh_2024_0000265,1350.995,22,9.0,1.2539451406399546e-05
mh_2021_0000686,1472.995,22,9.5,6.410237753058651e-06
mh_2024_0003918,811.995,22,10.5,1.3408424179314164e-05
mh_2024_0004202,1060.995,22,9.5,6.704776839808971e-06
mh_2021_0000651,1505.995,22,8.0,0.00012272136125982555
mh_2024_0003496,1188.995,22,8.0,1.2214770712402757e-05
mh_2021_0000641,1500.995,22,9.5,4.482067921679353e-05
mh_2024_0003825,989.995,21,8.0,0.00010343307522382055
mh_2024_0004427,898.995,22,8.5,1.1698390313327923e-05
mh_2022_0000304,1523.995,22,10.5,0.0001047048840957407
mh_2024_0004015,1344.995,22,8.0,0.00029138780669426417
mh_2024_0004340,669.995,22,10.0,6.797826934590527e-06
mh_2024_0003289,965.995,16,8.0,0.001183625164902956
mh_2022_0000080,1344.995,22,10.0,9.818799354704307e-05
mh_2024_0003164,561.995,17,8.0,0.0012068644979760185
mh_2022_0000380,695.995,22,8.0,0.000164971469899825
mh_2022_0000030,822.995,22,8.0,0.00016593899685349582
mh_2022_0000036,979.995,19,8.0,0.0011266521794553277
mh_2024_0003686,1081.995,22,9.0,0.00010422725060940916
mh_2022_0000212,867.995,22,9.0,2.5324202394031177e-06
mh_2021_0000809,308.995,21,8.0,0.0007213212579833053
mh_2021_0000185,1562.995,22,8.0,0.00028938284730115163
mh_2021_0000794,1799.995,22,8.0,0.00010140070656960508
mh_2024_0004156,2321.995,22,10.0,2.241987886466237e-05
mh_2021_0000183,1187.995,22,8.0,0.0003715398915976857
ffh_2024_0000154,1717.995,22,9.5,7.02678584696949e-05
ffh_2024_0000246,1687.995,22,11.0,8.158173539504135e-05
mh_2021_0000725,1466.995,21,8.0,0.00047070979462953495
mh_2024_0003778,988.995,22,8.0,0.0006939164939372771
mh_2024_0003250,875.995,20,8.0,0.0003423059090435328
mh_2022_0000210,912.995,22,11.5,1.896874438650769e-05
mh_2022_0000093,1820.995,22,10.5,4.1495365403925354e-05
mh_2024_0003258,489.995,22,8.0,4.901030177206453e-05
mh_2021_0000194,1487.995,22,8.0,3.6738752407532776e-05
mh_2024_0003142,1227.995,22,8.0,0.00010841420355291236
mh_2024_0003506,961.995,20,8.0,0.0010919412377743338
mh_2024_0003898,709.995,22,8.0,0.00013202122064561166
mh_2021_0000828,780.995,22,8.0,6.282643003472216e-05
ffh_2024_0000270,1511.995,22,8.0,3.2540909898089935e-05
mh_2024_0004445,664.995,22,8.0,0.0003286342482476129
mh_2024_0003556,738.995,22,8.0,7.920861430699601e-05
mh_2021_0000178,1206.995,20,8.0,0.0009892203074259621
mh_2024_0003198,900.995,22,8.0,0.0002915802176910036
ffh_2024_0000046,1820.995,22,9.5,3.0429374447405753e-06
mh_2024_0004167,1112.995,22,9.5,0.00024565565432712694
mh_2024_0004276,1003.995,22,8.5,0.00021188012983716794
mh_2024_0004387,1201.995,22,8.0,0.00011086887950450793
mh_2024_0004497,1837.995,22,8.5,0.00013010700880210105
mh_2021_0000797,1598.995,21,8.0,0.00039099240996351615
mh_2021_0000232,1701.995,22,8.5,0.00019418351839310018
mh_2022_0000278,444.995,22,10.0,3.5283859123051706e-05
mh_2024_0004091,1319.995,22,9.0,2.999646058821012e-05
ffh_2024_0000120,1895.995,22,8.0,0.00022759111179735422
mh_2022_0000372,1232.995,22,8.0,2.3584246876324745e-05
mh_2021_0000448,1494.995,22,8.0,0.00026075359176013006
mh_2024_0003820,585.995,22,8.0,0.0003253968477914389
ffh_2024_0000253,1512.995,22,8.5,0.0008286774999850532
mh_2020_0000008,719.995,22,9.5,1.4172855905641296e-05
mh_2022_0000339,958.995,22,9.5,2.344306829023201e-06
mh_2024_0003363,1799.995,20,8.0,0.0005868253907939793
mh_2024_0003244,1037.995,22,8.0,0.0011389775834397399
ffh_2024_0000440,1365.995,22,8.0,4.377071574992375e-05
mh_2021_0000283,1702.995,22,8.0,0.00015815799758710962
mh_2022_0000190,1546.995,22,8.0,5.952301117432141e-05
mh_2024_0004533,1703.995,22,8.0,5.372655360436798e-05
mh_2024_0003081,902.995,22,8.0,0.00011597658454322027
mh_2021_0000581,1625.995,22,8.0,1.2266073037304853e-05
ffh_2024_0000053,1380.995,22,8.0,0.00018084900035641752
ffh_2024_0000461,1655.995,22,8.0,9.139859999056952e-06
mh_2024_0003230,899.995,15,8.0,0.0016904545666084384
mh_2022_0000029,695.995,17,8.0,0.0012441349231218054
mh_2021_0000810,1211.995,21,8.0,0.0007949152886731727
mh_2021_0000436,1803.995,22,10.5,7.10594771093313e-05
mh_2021_0000153,1506.995,22,8.0,0.00013864041062158303
mh_2024_0004257,1243.995,22,8.0,6.34690924721367e-05
mh_2024_0003213,1022.995,22,9.5,3.4784931156368677e-05
mh_2022_0000123,1166.995,22,9.0,1.8359383085738934e-05
mh_2024_0003411,922.995,19,8.0,0.0006922167365835902
mh_2024_0004077,1256.995,22,9.0,2.2502269663052006e-05
mh_2024_0004323,866.995,22,8.0,4.4696918259596325e-05
ffh_2024_0000081,1800.995,22,8.0,0.00014571724260408741
mh_2021_0000337,1833.995,22,8.0,9.080275488903994e-05
mh_2021_0000654,1517.995,22,8.0,2.0963653049024067e-05
ffh_2024_0000460,2012.995,17,8.0,0.0015167345817326437
mh_2019_0000940,857.995,22,9.5,0.00010290911920019685
mh_2021_0000239,1262.995,20,8.0,0.0010468008261942325
mh_2021_0000601,1666.995,22,8.0,9.81979186496589e-05
mh_2024_0004429,946.995,22,8.0,0.0002401706357877083
mh_2024_0003227,1803.995,22,8.0,1.4587298510521804e-05
ffh_2024_0000148,1380.995,22,8.0,0.00015379621748255482
mh_2021_0000464,2325.995,22,8.0,0.00014541585642339163
ffh_2024_0000446,1200.995,22,8.0,0.00028272657939783816
mh_2021_0000469,1559.995,22,10.5,0.00017755191861149904
ffh_2024_0000060,1265.995,22,8.0,3.2332850260006134e-06
ffh_2024_0000390,1746.995,22,8.0,4.6629473113846565e-05
mh_2024_0004014,1141.995,21,8.0,0.00012784698864162634
mh_2021_0000561,1739.995,22,8.0,7.088117771608297e-05
mh_2021_0000735,1563.995,22,8.0,0.00034429024654293925
mh_2024_0003657,1199.995,22,8.0,3.8312570568410005e-05
ffh_2024_0000349,1492.995,22,9.5,2.7360963680978233e-05
mh_2024_0003748,950.995,22,8.0,0.00045457044569552395
ffh_2024_0000408,1559.995,22,8.5,8.30872820639896e-05
mh_2024_0004456,1210.995,22,9.0,0.00017008982060427158
mh_2021_0000241,1203.995,22,10.5,0.00011477605158145314
mh_2024_0003956,1558.995,21,8.5,0.00046400049546645996
mh_2024_0002927,1446.995,20,8.0,0.0008940709720766287
mh_2022_0000355,669.995,22,8.0,0.00015946606541685196
mh_2024_0003217,1116.995,22,9.0,1.594745636264349e-05
mh_2024_0003701,808.995,22,9.5,9.399506929319938e-05
mh_2022_0000408,1262.995,22,8.0,0.00013705936668292396
mh_2024_0003562,551.995,22,8.0,0.00015803657816393607
mh_2021_0001140,1235.995,22,8.0,8.962818950359363e-05
mh_2021_0000104,1506.995,22,8.0,4.3862131008138746e-05
mh_2024_0002902,1188.995,22,8.0,0.00011121184224381914
mh_2022_0000411,1327.995,22,11.0,7.981728410851925e-05
mh_2024_0003505,1154.995,22,8.5,7.741623237221226e-05
mh_2024_0004199,986.995,22,8.0,1.758332673115842e-05
mh_2024_0003094,1139.995,22,8.0,0.00041650372585612773
mh_2024_0002983,971.995,22,9.0,7.180800865715565e-05
ffh_2024_0000237,1691.995,22,9.5,4.564831025922407e-06
mh_2022_0000242,632.995,20,8.0,0.0007785981426200815
mh_2024_0004173,1039.995,22,8.0,4.891691904456922e-05
mh_2021_0000598,1500.995,22,10.0,0.00014050080877021787
mh_2021_0000247,1620.995,22,9.0,6.0071458964002506e-05
ffh_2024_0000059,1631.995,22,8.5,2.8906582591147467e-06
mh_2024_0003423,656.995,21,10.5,0.00040933947496283685
mh_2021_0000547,1445.995,20,8.0,0.0008630698533585073
mh_2021_0000609,1681.995,22,8.0,0.00012843414860459578
mh_2021_0000574,1415.995,22,8.0,8.527091382081282e-06
mh_2021_0000553,1502.995,22,8.0,0.00021300787489775356
mh_2021_0000290,1812.995,22,9.0,4.3017113994831056e-05
mh_2022_0000364,1455.995,22,8.0,4.5220787259026365e-05
mh_2021_0001105,1799.995,22,10.0,6.264669622033146e-05
ffh_2024_0000165,1451.995,22,8.0,0.0005944331020643535
mh_2022_0000035,755.995,21,8.0,0.00038451842189127347
mh_2024_0003847,1022.995,22,8.0,0.0004509513035489579
mh_2022_0000311,679.995,22,9.0,7.96751347711172e-06
ffh_2024_0000202,1527.995,21,8.5,0.00034566397012153157
mh_2024_0003610,1047.995,22,10.0,0.00010915298080547187
mh_2022_0000007,1271.995,22,8.0,0.0002907914454689048
mh_2022_0000267,984.995,22,8.0,1.7012280708216887e-05
mh_2022_0000383,1679.995,22,8.0,7.202662494613796e-05
mh_2024_0004206,900.995,22,10.0,8.634259154923858e-05
mh_2024_0004265,1165.995,22,9.5,3.4759140988495486e-05
mh_2021_0000349,1092.995,22,8.0,0.00024380459816995625
mh_2022_0000094,886.995,22,9.0,0.00011195917350365998
mh_2024_0002977,617.995,22,8.0,0.00013260190337662656
mh_2024_0004106,1160.995,22,10.5,6.099811863963738e-05
mh_2024_0003407,1491.995,22,8.5,1.5366796993390438e-05
mh_2024_0004404,575.995,22,8.0,0.0004901607058087197
mh_2024_0003516,842.995,22,9.0,3.664537854793879e-05
mh_2021_0001067,1237.995,22,8.0,0.00017956377734316132
mh_2021_0000589,1639.995,22,11.5,7.910509712338806e-06
mh_2024_0003265,893.995,22,8.5,0.00012118747064928584
mh_2024_0003318,1176.995,22,10.0,8.460518321478168e-05
mh_2024_0003944,1204.995,21,8.0,0.0005383582769721043
mh_2022_0000068,777.995,22,8.0,5.581026624163269e-05
mh_2024_0002865,1393.995,22,8.0,0.00016165342759957296
mh_2024_0004244,900.995,22,8.0,4.138011146329024e-05
mh_2024_0003577,716.995,22,8.5,4.1341948396321244e-05
mh_2024_0003592,1254.995,22,8.0,0.0001367762092516754
mh_2024_0004361,910.995,22,8.0,0.0004445723575794071
mh_2021_0000246,2387.995,22,8.0,0.0005359958935428528
mh_2024_0004451,936.995,22,8.0,0.0003954593489263974
mh_2021_0001082,1499.995,22,9.0,0.00024842702373059714
ffh_2024_0000102,1899.995,22,8.0,7.78259070136725e-05
mh_2024_0004347,1208.995,22,8.0,1.1981520833983692e-05
mh_2021_0000477,1803.995,21,8.0,0.00046372596243371384
mh_2022_0000077,492.995,16,8.0,0.0011122131763425863
mh_2022_0000134,902.995,22,8.0,1.1694205409732206e-05
mh_2021_0000043,1800.995,21,8.0,0.000406490331445727
mh_2021_0000588,1806.995,22,8.0,8.669838462486878e-05
ffh_2024_0000083,1505.995,22,8.5,1.0174088578243992e-05
mh_2024_0004107,1231.995,22,8.0,0.0003681127342901927
ffh_2024_0000156,1217.995,22,8.0,0.00014670444935401585
mh_2024_0004514,1064.995,22,10.5,5.174100059449412e-05
mh_2022_0000149,1124.995,22,8.5,0.0006879742431294703
ffh_2024_0000256,1966.995,22,8.0,2.2506018121287366e-05
mh_2024_0003371,839.995,22,8.5,0.0001224821510633735
mh_2024_0003134,744.995,3,8.0,0.003506906692375628
mh_2024_0002880,900.995,20,8.0,0.0009350589004186957
ffh_2024_0000069,1805.995,22,8.0,8.738903695929102e-06
mh_2024_0004266,926.995,22,8.0,5.510857197545345e-05
mh_2022_0000107,905.995,22,8.0,0.00010066072345242667
mh_2024_0003594,980.995,22,10.0,0.00012654568282552015
mh_2024_0004251,1149.995,21,8.0,0.00047281996668947296
mh_2021_0000363,1804.995,22,8.0,0.0002330237342318364
mh_2024_0002903,600.995,22,8.0,0.0004910063184986598
mh_2024_0003269,611.995,22,8.0,2.341728069063876e-05
ffh_2024_0000137,1207.995,22,9.5,0.00018330236013745096
mh_2024_0003082,936.995,22,10.0,0.0002020782532416555
mh_2024_0004122,607.995,22,8.0,2.987469918730927e-05
mh_2024_0004503,611.995,22,11.0,0.0003443784557378412
mh_2024_0004065,2074.995,22,8.5,6.097934404713865e-06
mh_2024_0003873,307.995,22,10.0,0.0001089874664982768
mh_2024_0003564,1211.995,21,8.0,0.00046582967427496856
mh_2024_0003255,935.995,22,10.0,8.440457931279951e-05
mh_2024_0003619,900.995,22,8.5,0.00011431324705861119
mh_2022_0000040,1139.995,22,8.5,0.00021272566796652832
mh_2024_0003247,601.995,22,8.0,7.1704137492174e-05
mh_2024_0003483,1124.995,22,8.0,0.00013356987307090444
mh_2021_0000242,1933.995,22,8.0,0.000100936608174397
mh_2024_0003957,1621.995,19,8.0,0.0006310592154769738
mh_2024_0004197,903.995,22,8.0,4.288867879846631e-06
mh_2024_0003374,1294.995,22,8.0,0.00020895391481038275
mh_2022_0000225,1216.995,22,9.5,4.337416698344412e-05
mh_2022_0000213,1259.995,22,8.0,0.00021941582565954918
mh_2022_0000346,884.995,22,8.0,2.0800063300791166e-06
mh_2022_0000280,333.995,22,8.0,1.8984880427340123e-05
mh_2022_0000354,915.995,22,8.5,1.5889711131655437e-05
mh_2021_0000266,1500.995,22,10.5,0.0003552140750082299
mh_2024_0004430,722.995,22,9.5,3.878677130440774e-05
mh_2021_0000328,1801.995,22,9.5,0.00017455387027701704
mh_2021_0000410,2133.995,22,8.5,0.0001269242512348326
mh_2021_0000803,1729.995,22,8.0,0.00010834947856511667
ffh_2024_0000424,1200.995,22,10.0,3.9541800449997845e-06
mh_2024_0002878,746.995,22,8.0,0.00030677091457690037
mh_2021_0000141,1200.995,22,8.0,1.1232612366545867e-05
mh_2021_0000157,1741.995,22,8.0,0.0005164533478888561
mh_2021_0000325,1322.995,22,8.0,0.00013229437026532917
mh_2024_0003348,615.995,22,8.0,5.7886586735436245e-05
mh_2024_0003597,986.995,22,8.0,3.239810889900399e-05
mh_2022_0000157,1268.995,22,8.0,8.528147028978637e-05
mh_2024_0003341,904.995,22,9.0,7.096314901084238e-05
mh_2024_0004508,1200.995,22,8.0,6.577615757485304e-05
mh_2021_0000791,1066.995,22,8.5,1.2109471055849152e-05
mh_2021_0001141,959.995,22,8.0,1.6314830081412145e-05
mh_2024_0002872,855.995,22,10.5,9.294080621254502e-05
mh_2024_0003670,1019.995,22,8.0,6.978931147835216e-06
mh_2024_0003547,806.995,21,9.5,3.865565606063915e-05
ffh_2024_0000452,1895.995,22,12.5,2.155328467177962e-06
mh_2024_0004183,1141.995,22,10.0,0.0003573244665237858
mh_2022_0000060,977.995,22,8.0,0.00038272500720793926
mh_2024_0003966,1135.995,22,10.0,2.568260783706293e-05
mh_2021_0000681,1500.995,22,8.0,0.00022010143436533902
mh_2024_0004557,1199.995,22,11.5,7.719509104908797e-05
mh_2022_0000092,1176.995,22,8.0,0.000568132238540089
mh_2024_0003834,1254.995,22,8.0,6.21028946327818e-05
mh_2024_0003267,863.995,21,8.0,0.0003553390466304604
ffh_2024_0000225,1447.995,22,8.0,0.0003626661312303314
mh_2022_0000067,887.995,22,8.0,0.00025582074667215594
mh_2024_0003774,2000.995,22,8.0,7.084661314701556e-05
mh_2024_0003921,2170.995,22,8.5,1.0262304849858159e-05
mh_2021_0000419,1502.995,12,8.0,0.0017767275143144284
mh_2022_0000020,1297.995,22,8.5,8.979135515312549e-05
mh_2024_0003433,1031.995,22,8.0,6.644447648109273e-05
mh_2022_0000279,765.995,22,8.0,1.3129144674067384e-05
ffh_2024_0000080,1571.995,22,8.0,4.586508245601367e-06
mh_2024_0004307,590.995,22,10.5,0.0001581223276438648
mh_2022_0000374,1499.995,14,8.0,0.0021086755625144386
mh_2022_0000390,1463.995,22,9.0,1.1457340421662975e-05
mh_2021_0000233,1703.995,22,11.5,0.00017536265479996355
mh_2024_0003287,659.995,22,8.0,6.526586666397257e-06
mh_2022_0000310,350.995,22,8.5,5.067885200047657e-05
mh_2021_0001134,1449.995,22,10.5,0.00030852479169061136
mh_2024_0003245,610.995,22,8.0,3.74911892935046e-05
mh_2021_0000216,1423.995,22,8.0,0.0004503520578459045
mh_2024_0004550,599.995,22,8.5,5.894504397891848e-05
mh_2024_0003352,977.995,21,9.0,2.3760498673382077e-05
mh_2024_0003520,1199.995,22,8.0,0.00020928053435915033
mh_2024_0003109,905.995,22,8.0,8.24530921390359e-06
mh_2022_0000281,1499.995,22,8.5,4.695503689055833e-05
ffh_2024_0000456,1860.995,22,10.5,0.00022075809667878874
mh_2022_0000008,928.995,22,8.0,6.07790428176495e-06
mh_2021_0000544,1525.995,22,8.0,0.0004508269657513034
mh_2021_0000144,1488.995,22,8.5,0.00028101848535685167
mh_2024_0003351,1067.995,22,9.5,2.388779353265606e-05
mh_2021_0001118,1051.995,22,9.5,1.5059037861840433e-06
ffh_2024_0000308,1513.995,22,8.5,5.61881150964729e-05
mh_2021_0000545,1568.995,22,8.0,8.459630213115293e-05
mh_2021_0000219,1811.995,22,9.5,0.00038369054490492533
mh_2021_0000329,1962.995,22,8.0,0.00010486187183250992
mh_2021_0001123,1388.995,22,10.0,0.00016288007709329492
mh_2022_0000277,383.995,22,8.0,3.4344247025464796e-05
mh_2022_0000132,1113.995,14,8.5,0.0015219962674901603
mh_2021_0000453,1770.995,22,8.0,0.000274674321437567
ffh_2024_0000282,1503.995,22,10.5,0.0001657828088594751
ffh_2024_0000196,1505.995,22,8.0,2.818152823266791e-06
mh_2024_0003758,962.995,22,10.0,0.00031279233930588314
mh_2024_0002860,1505.995,22,9.0,0.00011540070600705302
ffh_2024_0000071,1801.995,22,8.0,2.7348296549090686e-05
mh_2024_0003719,672.995,20,8.0,0.0007446236448732373
mh_2022_0000241,1139.995,22,8.0,0.00025823427867392794
ffh_2024_0000076,1510.995,22,8.0,3.506865043634294e-05
ffh_2024_0000181,1804.995,22,8.5,2.7919955065372713e-05
mh_2024_0003767,902.995,22,8.0,5.8406216876854464e-05
mh_2022_0000371,1702.995,22,10.5,5.341683421968791e-05
mh_2024_0003281,635.995,22,8.0,0.00013937304202479603
mh_2024_0003159,985.995,22,8.0,0.00017758964428358836
mh_2022_0000002,1319.995,22,9.5,2.598878422836223e-05
mh_2024_0003736,1127.995,20,8.0,0.0008092942128537954
mh_2021_0000672,1799.995,22,8.0,0.0002850854955266163
mh_2022_0000329,1029.995,22,8.0,1.0542111778655401e-05
mh_2024_0003129,479.995,22,9.5,3.936832648568965e-05
mh_2021_0000228,1951.995,22,9.5,0.00010711287901213488
mh_2024_0003424,633.995,21,8.0,0.00019353943902432796
mh_2022_0000379,1938.995,22,8.0,0.0004248659799959471
mh_2024_0003326,575.995,22,8.0,5.203777935803926e-05
mh_2024_0003146,677.995,22,9.0,0.00035240071263742856
mh_2024_0003727,1345.995,22,9.0,4.12992831563751e-05
mh_2021_0000594,1359.995,22,13.0,0.00013022365253714373
mh_2021_0000140,1671.995,22,8.0,1.7173368215594168e-05
mh_2021_0000051,2202.995,22,8.0,0.00013764939742850772
ffh_2024_0000304,1427.995,22,12.5,5.263318584754687e-05
mh_2024_0004072,599.995,22,8.5,6.738346576183356e-05
mh_2022_0000204,899.995,22,8.0,6.582854027651556e-05
mh_2021_0000827,1199.995,22,8.0,3.3201735918293755e-05
mh_2024_0003163,617.995,22,8.0,0.00024217248926072492
mh_2024_0004216,1080.995,22,9.0,1.7759463105988298e-05
mh_2021_0000168,1800.995,22,8.0,2.0238600866750908e-05
mh_2024_0003319,899.995,22,8.0,1.7952770455519242e-05
mh_2022_0000268,1308.995,19,8.0,0.0008891066917155087
mh_2024_0003801,1176.995,22,9.5,9.88054847932629e-05
mh_2024_0004121,666.995,22,8.0,6.342463152516479e-05
mh_2021_0000652,1499.995,22,8.5,5.6414006468202654e-05
mh_2024_0003846,1005.995,22,10.0,1.0277385113336676e-05
mh_2024_0003837,599.995,22,8.5,1.1009942793829113e-05
mh_2024_0003373,601.995,16,8.0,0.0012641605767481875
mh_2021_0000772,1531.995,22,9.0,2.6838797469698322e-05
mh_2021_0000373,2077.995,22,9.5,0.00016624037303818867
mh_2024_0003563,1774.995,22,8.0,0.0004124385346697342
mh_2024_0003561,709.995,22,8.5,0.00022445228130145052
mh_2024_0002988,605.995,9,8.0,0.0016598372933500558
ffh_2024_0000434,1206.995,22,9.0,8.605036121798923e-05
mh_2024_0003057,909.995,20,8.0,0.0003899292694347696
mh_2021_0000200,1201.995,22,8.0,1.660430354707533e-05
mh_2024_0004491,599.995,22,9.5,4.754502981662437e-05
mh_2022_0000264,1173.995,22,8.0,0.00017003353476364622
ffh_2024_0000182,1685.995,22,8.0,6.67916152100403e-06
mh_2022_0000109,954.995,22,8.0,1.724827761226236e-05
mh_2021_0001085,1199.995,22,10.0,0.00040241663480614575
ffh_2024_0000160,1337.995,20,8.0,0.0010237818863205318
mh_2021_0000718,1304.995,22,8.0,6.000238901523476e-06
mh_2024_0004378,1219.995,21,8.0,0.00031316579865043763
mh_2022_0000187,930.995,1,8.0,0.007438305788123716
mh_2024_0003739,599.995,22,8.0,3.2244508122430936e-05
mh_2024_0004212,1095.995,21,8.0,0.0007256881542727214
mh_2021_0000344,1875.995,22,8.0,0.0002632231617382743
mh_2021_0000634,2114.995,22,8.0,0.00010603607131078582
mh_2021_0000764,1199.995,22,8.0,0.0007043705081446904
mh_2024_0003838,652.995,22,8.0,4.515252669902471e-05
mh_2022_0000243,629.995,22,9.0,0.00011742165117320183
mh_2024_0003285,769.995,20,8.0,0.0007241752731683112
mh_2021_0000105,1633.995,22,8.0,0.00024926166689797513
mh_2024_0003389,797.995,4,8.0,0.002967641023338811
mh_2021_0001113,1290.995,21,8.0,0.0006135403945648294
mh_2024_0004248,923.995,22,8.5,0.00028550664403713936
mh_2021_0000485,1904.995,22,10.5,0.00010529103396911075
mh_2021_0001099,1207.995,22,10.0,2.0672097290547564e-05
mh_2024_0003246,603.995,22,8.0,2.646657246666909e-05
mh_2021_0000122,2208.995,22,8.0,0.00013083606749331495
mh_2024_0004502,711.995,22,10.0,0.00018020611149523484
mh_2024_0004549,616.995,21,8.0,0.00033307756985030397
ffh_2024_0000131,1798.995,22,10.5,6.811575110407311e-05
mh_2020_0001192,1912.995,22,8.0,0.00010601452750287046
mh_2024_0003848,1022.995,22,9.0,2.382723483201675e-05
mh_2019_0000395,885.995,22,8.0,0.00032027810608445785
mh_2021_0000658,1499.995,21,8.0,0.0003147469113935194
mh_2021_0000717,424.995,22,8.0,5.259051377184729e-06
mh_2022_0000078,516.995,22,9.0,0.00016152646974938633
mh_2024_0002894,971.995,22,9.0,0.0006210848108450226
mh_2024_0003901,900.995,20,8.0,0.000967864160800007
mh_2024_0003031,1417.995,22,8.0,6.757884750892388e-05
mh_2024_0003934,1199.995,22,9.0,9.898996215349479e-05
mh_2024_0004284,1095.995,22,9.0,2.4897743984005383e-05
ffh_2024_0000453,1508.995,22,9.0,1.9439394599481482e-05
